3.6,65,810,21000,1060,45000,4.95,65,740,21000,1118,45000,0.53,10.5,,60,0.42,10.5,,60,3.17,56,2.39,56
1.72,46,628,26250,1218,67000,1.75,46,649,26250,1282,67000,0.44,16.4,,94,0.46,16.4,,94,2.04,102,2.53,102
1.9,46,628,26250,1218,67000,1.7,46,649,26250,1282,67000,0.42,16.8,,94,0.45,16.8,,94,2.45,105,1.84,105
1.88,45.5,628,26000,1218,67000,1.75,45.5,649,26000,1282,67000,0.44,16.6,,94,0.46,16.6,,94,2.42,106,2.05,106
1.88,44.5,699,25750,1324,66000,1.75,44.5,582,25750,1173,66000,0.44,16.4,,94,0.5,16.4,,94,2.43,104,2.31,104
1.82,45.5,684,26750,1204,67000,1.85,45.5,675,26750,1436,67000,0.38,17.2,,94,0.37,17.2,,94,2.47,106,1.53,106
1.75,45,708,26500,1360,66500,1.8,45,638,26500,1396,66500,0.3,17.2,,94,0.47,17.2,,94,1.93,106,1.63,106
1.77,45.5,687,27000,1322,67500,1.82,45.5,770,27000,1451,67500,0.53,17.2,,94,0.4,17.2,,94,1.48,108,2.17,108
1.83,45,707,27000,1202,67500,1.75,45,686,27000,1005,67500,0.46,17.4,,94,0.46,17.4,,94,2.31,108,1.4,108
2.15,45,618,27000,948,68000,1.65,45,700,27000,1173,68000,0.63,17.2,,94,0.38,17.2,,94,1.47,110,2.24,110
2.15,45,609,26500,1160,67500,1.65,45,601,26500,1160,67500,0.66,17,,94,0.39,17,,94,1.25,110,2.66,110
1.9,44,568,26000,1360,66500,1.7,44,606,26000,1283,66500,0.32,17,,94,0.46,17,,94,3.39,105,1.31,105
2,43,590,26000,1455,66000,1.7,43,701,26000,1404,66000,0.37,17,,94,0.41,17,,94,3.63,105,1.39,105
1.75,44,688,26250,1541,66000,2.12,44,712,26250,1626,66000,0.38,17,,94,0.41,17,,94,3.27,105,1.63,105
2.2,44,700,26500,1692,66000,1.77,44,739,26500,1715,66000,0.3,17.5,,94,0.5,17.5,,94,3.08,105,1.78,105
1.99,44,743,26000,1881,65500,1.92,44,705,26000,1692,65500,0.4,17,,94,0.42,17,,94,3.22,105,1.84,105
1.95,45,743,26000,1881,65000,2.25,45,705,26000,1692,65000,0.4,17,,94,0.43,17,,94,2.45,105,2.52,105
1.9,44,666,26250,1939,65500,2.02,44,744,26250,1769,65500,0.43,17,,94,0.43,17,,94,2.58,105,2.6,105
2.1,43,751,25500,1743,64500,1.85,43,630,25500,1969,64500,0.59,16.5,,94,0.34,16.5,,94,2.05,105,3.41,105
2.1,43,751,25500,1743,64500,1.9,43,630,25500,1969,64500,0.55,16.5,,94,0.38,16.5,,94,2.27,105,3.18,105
2.22,43,652,25750,1892,63500,1.85,43,654,25750,1900,63500,0.51,16.5,,94,0.44,16.5,,94,3.82,100,2.27,100
2.17,44,562,25750,1013,62500,2,44,529,25750,1192,62500,0.36,17,,94,0.59,17,,94,3.61,100,2.35,100
1,43.5,562,25750,1013,62500,0.97,43.5,529,25750,1192,62500,0.34,16.4,,94,0.29,16.4,,94,1.59,99,1.49,99
1,43.5,562,25750,1013,62500,0.97,43.5,529,25750,1192,62500,0.34,16.4,,94,0.29,16.4,,94,1.59,99,1.49,99
1,43.5,562,25750,1013,62500,1.05,43.5,529,25750,1192,62500,0.34,16.6,,94,0.29,16.6,,94,1.59,99,1.49,99
1.09,44,595,25500,1119,62500,1.13,44,536,25500,1349,62500,0.34,16.4,,94,0.31,16.4,,94,1.73,99,1.6,99
1.27,43.5,619,25000,1177,61500,0.97,43.5,506,25000,986,61500,0.4,16,,94,0.32,16,,94,2.23,98,2.13,98
1.25,43.5,616,25000,1237,61500,1,43.5,496,25000,1086,61500,0.4,16,,94,0.32,16.2,,94,2.23,98,2.13,98
1.25,43.5,548,25250,1324,61500,1,43.5,592,25250,1191,61500,0.4,16,,94,0.32,16.2,,94,2.23,98,2.13,98
1.25,43.5,491,25250,1314,61500,1.1,43.5,549,25250,1210,61500,0.4,16,,94,0.32,16,,94,2.23,97,2.13,98
1.3,43,553,24750,1352,61500,1.05,43,494,24750,1346,61500,0.37,16,,94,0.37,16,,94,1.86,98,2.21,98
1.15,43,566,24750,1328,61500,1.32,43,580,24750,1245,61500,0.3,16,,94,0.46,16,,94,1.5,98,2.05,98
1.25,42,572,25000,1473,61500,1.2,42,602,25000,1343,61500,0.56,15.5,,94,0.27,15.5,,94,0.79,100,3.32,100
1.3,42,546,24500,1366,61500,1.27,42,561,24500,1419,61500,0.42,15.5,,94,0.36,15.5,,94,0.84,100,3.23,100
1.3,43,689,24500,1310,61000,1.38,43,624,24500,1145,61000,0.4,15.5,,94,0.38,15.5,,94,0.72,100,4,100
1.52,43,699,24500,1293,61000,1.25,43,689,24500,1336,61000,0.4,15.5,,94,0.43,15.5,,94,1.05,98,3.44,98
1.35,42,663,24500,1461,60500,1.45,42,662,24500,1265,60500,0.43,15.5,,94,0.4,15.5,,94,1.05,98,3.59,98
1.67,41,627,24500,1469,60500,1.17,41,706,24500,1447,60500,0.32,15.5,,94,0.53,15.5,,94,0.83,96,3.45,96
1.75,40,576,24250,1370,60500,1.1,40,662,24250,1543,60500,0.42,15,,94,0.39,15,,94,0.71,96,3.8,96
1.62,40,730,24000,1598,61000,1.22,40,646,24000,1508,61000,0.36,15,,94,0.47,15,,94,1.29,96,2.83,96
1.8,40,537,24000,1568,61500,1.27,40,652,24000,1648,61500,0.39,15,,94,0.47,15,,94,0.92,98,3.48,98
1.65,40,627,23500,1720,60500,1.45,40,607,23500,1607,60500,0.51,14.5,,94,0.38,14.5,,94,1,96,3.42,96
1.9,40,671,23500,1549,60500,1.41,40,601,23500,1750,60500,0.44,14.5,,94,0.46,14.5,,94,0.94,96,3.99,96
1.6,41,744,23500,1721,60000,1.87,41,744,23500,1845,60000,0.38,14.5,,94,0.55,14.5,,94,1.27,94,3.36,94
1.9,41,656,23750,1868,61000,1.66,41,614,23750,1732,61000,0.5,14.5,,94,0.43,14.5,,94,1.08,96,3.56,96
1.43,41.5,391,23500,1199,60000,0.9,41.5,416,23500,1282,60000,0.33,14.6,,95,0.29,14.6,,95,0.67,95,2.69,95
1.35,41.5,399,23750,1314,60000,0.97,41.5,500,23750,1503,60000,0.27,14.8,,95,0.36,14.8,,95,0.72,95,2.69,95
1.35,41.5,455,23500,1202,59500,0.97,41.5,453,23500,1420,59500,0.27,14.8,,95,0.36,14.8,,95,0.63,95,3.33,95
1.2,41.5,532,23500,1160,59500,1.17,41.5,420,23500,1290,59500,0.41,14.6,,94,0.29,14.6,,94,0.8,94,3.15,94
1.32,41,472,24000,1558,59500,1.22,41,550,24000,1344,59500,0.28,15,,95,0.41,15,,95,0.73,95,3.27,95
1.32,40.5,500,24000,1156,60000,1.35,40.5,614,24000,1400,60000,0.34,15,,96,0.39,15,,96,0.78,96,3.41,96
1.45,40,638,23750,1329,59500,1.4,40,591,23750,1392,59500,0.37,15,,96,0.38,15,,96,0.77,96,3.5,96
1.47,40,597,24000,1319,59500,1.27,40,687,24000,1354,59500,0.46,14.8,,95,0.31,14.8,,95,1.22,95,3.26,95
1.3,39.5,653,24000,1496,59500,1.38,39.5,668,24000,1412,59500,0.39,15,,96,0.39,15,,96,1.02,96,3.79,96
1.6,40,726,23750,1605,59500,1.45,40,614,23750,1656,59500,0.39,15,,95,0.4,15,,95,0.96,96,4.11,96
1.3,36,634,24000,1500,60500,1.45,36,731,24000,1649,60500,0.51,15,,97,0.33,15,,97,1.79,96,3.09,96
1.18,35,634,24000,1404,59500,1.52,35,731,24000,1536,59500,0.45,15,,94,0.59,15,,94,1.58,94,3.49,94
1.32,34,661,24000,1671,59000,1.32,34,754,24000,1427,59000,0.46,15,,94,0.59,15,,94,1.65,94,3.53,94
1.32,34,693,24250,1417,59000,1.45,34,791,24250,1436,59000,0.42,15,,93,0.48,15,,93,1.27,94,4.27,94
1.57,34,759,24250,1548,59000,1.27,34,710,24250,1385,59000,0.56,15,,94,0.37,15,,94,1.5,94,3.8,94
1.63,34,735,24250,1739,59000,1.38,34,842,24250,1626,59000,0.56,15,,94,0.4,15,,94,1.74,94,3.6,94
1.55,34,789,24500,1828,60000,1.35,34,870,24500,1668,60000,0.66,15,,96,0.34,15,,96,1.63,96,3.88,96
1.57,34,829,24000,1780,60000,1.25,34,778,24000,1730,60000,0.51,15,,95,0.46,15,,95,1.36,96,4.45,96
1.25,35,954,24000,1679,58500,1.65,35,921,24000,1501,58500,0.57,15,,94,0.43,15,,94,1.94,94,3.68,94
1.67,34,854,23750,1888,59000,1.3,34,783,23750,1856,59000,0.42,15.5,,96,0.54,15.5,,96,1.61,96,4.18,96
1.42,34,854,23750,1888,59000,1.52,34,783,23750,1856,59000,0.48,15,,95,0.51,15,,95,2.08,94,3.7,94
0.85,33.5,501,23750,1043,58000,0.88,33.5,600,23750,1032,58000,0.19,14.8,,92,0.27,14.8,,92,2.03,92,2,92
0.95,33.5,521,24250,1091,57500,0.85,33.5,599,24250,1287,57500,0.22,15,,91,0.23,15,,91,2.19,91,1.91,91
1.05,33.5,536,24250,989,57000,0.88,33.5,625,24250,1068,57000,0.19,15.2,,90,0.27,15.2,,90,2.46,90,2.04,90
1.1,33.5,549,24000,1209,58000,0.95,33.5,612,24000,1176,58000,0.19,15,,92,0.3,15,,92,2.37,92,1.98,92
1,32.5,625,24250,961,60500,1.12,32.5,623,24250,1139,60500,0.23,15.2,,96,0.28,15.2,,96,2.43,96,2,96
1.4,32.5,630,24500,1277,60000,1.29,32.5,652,24500,1036,60000,0.33,15.2,,95,0.26,15.2,,95,2.51,95,2,95
1.35,32,527,24250,1183,58500,1.4,32,637,24250,1096,58500,0.25,15.2,,93,0.35,15.2,,93,2.52,93,2.21,93
1.41,32,582,24250,1169,57500,1.31,32,614,24250,1199,57500,0.31,15.2,,92,0.3,15.2,,92,2.37,92,2.37,92
1.4,33,592,23750,1368,56500,1.55,33,620,23750,1274,56500,0.4,14.8,,90,0.39,14.8,,90,2.63,90,2.35,90
1.2,30,643,23750,1330,56000,1.45,30,563,23750,1215,56000,0.29,15,,89,0.5,15,,89,2.13,90,2.96,90
1.6,30,635,23500,1336,56000,1.25,30,555,23500,1304,56000,0.48,14.5,,89,0.33,14.5,,89,3.26,88,2.12,88
1.57,30,644,23250,1341,56000,1.27,30,519,23250,1239,56000,0.41,14.5,,89,0.4,14.5,,89,3.14,88,2.28,88
1.27,31,630,23250,2082,56000,1.7,31,662,23250,2072,56000,0.45,14.5,,87,0.55,14.5,,87,3.12,86,1.97,86
1.75,30,590,23250,2080,54500,1.35,30,713,23250,2121,54500,0.41,14.5,,84,0.62,14.5,,84,2.79,84,2.32,84
1.75,30,680,23250,2003,54000,1.7,30,576,23250,1830,54000,0.52,14.5,,84,0.48,14.5,,84,3.02,84,2.36,84
1.5,36,605,23250,1772,53000,1.87,36,712,23250,1622,53000,0.66,14,,82,0.41,14,,82,2.86,82,2.56,82
1.63,36,629,23250,1774,53000,1.85,36,749,23250,1660,53000,0.62,14,,82,0.44,14,,82,2.66,82,2.87,82
2.02,35,654,23000,1261,53500,1.55,35,764,23000,1371,53500,0.49,14,,81,0.57,14,,81,2.64,82,3.05,82
1.91,35,736,23000,1236,54000,1.6,35,642,23000,1269,54000,0.56,14,,83,0.38,14,,83,3.34,82,2.5,82
2.07,35,659,22750,1194,53500,1.6,35,781,22750,1361,53500,0.47,14,,82,0.5,14,,82,3.3,82,2.71,82
1.82,35,745,22750,1350,54500,1.77,35,834,22750,1483,54500,0.44,14,,82,0.54,14,,82,3.67,82,2.55,82
1.88,34,745,22750,1350,54500,1.77,34,834,22750,1483,54500,0.45,14,,83,0.6,14,,83,3.67,82,2.55,82
1.77,35,818,23000,1731,55500,1.91,35,730,23000,1568,55500,0.55,14,,85,0.51,14,,85,3.7,84,2.86,84
1,35,511,23250,1217,54000,0.95,35,478,23250,1204,54000,0.33,14.2,,83,0.34,14.2,,83,1.9,83,2.07,83
0.93,35.5,511,23250,1217,54500,1.25,35.5,478,23250,1204,54500,0.45,14.2,,84,0.29,14.2,,84,2.49,84,1.89,84
1.22,36,492,23250,921,54000,0.97,36,561,23250,955,54000,0.34,14.4,,84,0.38,14.4,,84,2.05,84,2.36,84
1.13,36.5,492,23250,921,53500,1.05,36.5,561,23250,955,53500,0.36,14.4,,83,0.38,14.4,,83,2.23,83,2.32,83
1.17,36,612,23000,1158,53500,1.2,36,493,23000,1071,53500,0.37,14.4,,83,0.37,14.4,,83,2.52,83,2.1,83
1.2,36.5,649,23250,1236,54500,1.1,36.5,540,23250,1176,54500,0.46,14.5,,85,0.39,14.5,,85,2.4,85,2.27,85
1.2,36,643,23500,1041,54500,1.22,36,623,23500,1205,54500,0.53,14.5,,84,0.37,14.5,,84,2.64,84,2.3,84
1.6,37,645,24000,1084,54500,1.05,37,733,24000,1231,54500,0.4,15,,84,0.46,15,,84,3.08,84,2.48,84
1.6,37,677,24000,1347,54500,1.2,37,750,24000,1167,54500,0.37,15,,85,0.51,15,,85,3.26,84,2.41,84
1.3,38,729,24000,1523,54500,1.45,38,739,24000,1469,54500,0.37,15,,85,0.5,15,,85,3.25,84,2.5,84
1.45,38,701,24000,1922,55500,1.38,38,782,24000,1866,55500,0.46,15,,87,0.51,15,,87,2.79,86,2,86
1.37,38,721,23750,2399,53500,1.42,38,695,23750,2264,53500,0.41,15,,83,0.6,15,,83,2.12,84,2.57,84
1.3,38,751,23750,1955,54500,1.55,38,653,23750,2097,54500,0.65,14.5,,84,0.43,14.5,,84,2.35,84,2.38,84
1.35,38,731,24000,1210,55500,1.6,38,828,24000,1248,55500,0.62,14.5,,84,0.45,14.5,,84,2.77,84,2.2,84
1.87,37,876,23750,1116,55000,1.3,37,898,23750,1365,55000,0.54,14.5,,83,0.49,14.5,,83,2.3,84,2.68,84
2,37,764,23250,1304,55000,1.32,37,682,23250,1190,55000,0.4,14.5,,84,0.65,14.5,,84,2.42,84,2.63,84
1.63,38,729,23500,1266,55500,1.52,38,827,23500,1366,55500,0.75,14,,83,0.43,14,,83,2.67,84,2.53,84
1.8,38,746,23500,1305,55000,1.55,38,782,23500,1332,55000,0.73,14,,83,0.44,14,,83,2.23,84,2.96,84
1.8,38,727,23250,1365,54500,1.74,38,766,23250,1381,54500,0.57,14,,82,0.56,14,,82,3,82,2.53,82
1.9,37,634,23000,1559,54500,1.63,37,742,23000,1359,54500,0.78,13.5,,81,0.64,13.5,,81,3.47,80,2.26,80
1.05,37,660,23250,1623,55000,1.02,37,774,23250,1373,55000,0.47,13.8,,82,0.53,13.8,,82,2.7,82,2.26,82
1.05,37,585,56,1213,54000,1.02,37,553,22500,1306,54000,0.47,13.8,,80,0.53,13.8,,80,1.91,80,1.47,80
1.07,37,585,56,1277,53500,1.2,37,598,22250,1230,53500,0.53,13.5,,80,0.5,13.5,,80,1.72,80,1.64,80
1.4,36,585,56,1313,52000,1.12,36,587,22000,1089,52000,0.6,13.2,,78,0.48,13.2,,78,1.77,78,1.75,78
1.34,36.5,585,56,1049,51000,1.22,36.5,544,21750,1216,51000,0.46,13.2,,76,0.46,13.2,,76,1.84,76,1.74,76
1.38,36,585,56,1058,51500,1.2,36,589,22000,1123,51500,0.61,13.4,,78,0.43,13.4,,78,2.06,78,1.69,78
1.25,36,585,56,1088,52000,1.42,36,668,22250,1143,52000,0.61,13.4,,78,0.43,13.4,,78,2.06,78,1.69,78
1.35,36.5,585,56,1357,53000,1.3,36.5,555,22000,1328,53000,0.56,13.6,,80,0.47,13.6,,80,2,80,1.67,80
1.42,36.5,585,56,1693,53000,1.35,36.5,605,22000,1537,53000,0.51,13.5,,80,0.48,13.5,,80,2.05,80,1.63,80
1.5,36.5,585,56,1461,53500,1.4,36.5,621,21750,1486,53500,0.52,13.2,,80,0.5,13.2,,80,1.9,80,1.97,80
1.52,36.5,585,56,1691,52500,1.5,36.5,692,22000,1461,52500,0.56,13.2,,78,0.48,13.2,,78,2.2,78,1.77,78
1.95,36,585,56,1045,50500,1.38,36,694,21750,1237,50500,0.72,13,,75,0.49,13,,75,1.84,76,2.43,76
1.65,36,585,56,1111,50500,1.8,36,732,21750,938,50500,0.65,13,,76,0.5,13,,76,2.37,76,2.05,76
1.75,36,585,56,1258,51500,1.72,36,749,22000,1300,51500,0.53,13.5,,78,0.6,13.5,,78,2.07,78,2.3,78
1.47,38,585,56,1334,53000,1.9,38,716,22500,1227,53000,0.53,14,,81,0.58,14,,81,2.78,80,1.64,80
1.92,36,585,56,1279,53500,1.55,36,771,22500,1358,53500,0.46,14,,81,0.67,14,,81,1.72,82,2.51,82
1.8,37,585,56,1476,53000,1.7,37,749,22250,1611,53000,0.73,13.5,,80,0.49,13.5,,80,2.57,80,1.97,80
2.02,37,585,56,1296,53000,1.57,37,776,22500,1399,53000,0.61,14,,81,0.58,14,,81,2.81,80,1.81,80
1.67,37,585,56,1327,52000,2.1,37,858,22500,1226,52000,0.51,14,,79,0.68,14,,79,2.16,80,2.64,80
2.02,37,585,56,1174,52500,1.8,37,818,22750,1392,52500,0.66,14,,80,0.55,14,,80,2.5,80,2.37,80
2.11,36,585,56,1445,51500,1.7,36,879,22500,1351,51500,0.89,13.5,,79,0.43,13.5,,79,3.15,78,1.94,78
1.7,38,585,56,1590,51000,2.05,38,845,22250,1351,51000,0.41,14,,78,0.68,14,,78,2.6,78,2.25,78
2.05,38,585,56,1666,52000,1.67,38,981,23250,1558,52000,0.93,14,,81,0.32,14,,81,2.11,82,2.64,82
1.2,39,585,23500,859,52500,0.92,39,532,23500,730,52500,0.29,15,,82,0.33,15,,82,1.49,82,1.09,82
1.05,39,585,23750,859,51000,1.17,39,532,23750,730,51000,0.27,15.2,,80,0.38,15.2,,80,1.6,80,1.58,80
1.07,39.5,582,23500,891,51000,1.22,39.5,541,23500,761,51000,0.26,15,,80,0.34,15,,80,1.64,80,1.55,80
1.45,37,543,23500,985,51000,1.27,37,664,23500,839,51000,0.36,14.8,,80,0.29,14.8,,80,1.83,80,1.71,80
1.55,38.5,618,23500,943,51000,1.57,38.5,589,23500,966,51000,0.33,15,,80,0.32,15,,80,1.89,80,1.58,80
1.63,40,659,23250,929,51500,1.6,40,567,23250,915,51500,0.46,14.8,,81,0.33,14.8,,81,1.93,81,1.78,81
1.72,39.5,647,23500,1061,52000,1.57,39.5,612,23500,871,52000,0.4,15,,82,0.39,15,,82,1.96,82,1.77,82
1.7,39.5,584,23500,998,52000,1.57,39.5,700,23500,918,52000,0.41,15,,82,0.42,15,,82,2.02,82,1.86,82
1.8,39,713,23500,891,52500,1.65,39,603,23500,1037,52500,0.52,15,,83,0.4,15,,83,2.36,82,1.62,82
1.5,40,711,23750,1168,52000,1.88,40,648,23750,1058,52000,0.33,15.5,,82,0.6,15.5,,82,1.99,82,1.95,82
1.57,40,661,23750,1072,52500,1.92,40,652,23750,1292,52500,0.37,15.5,,82,0.6,15.5,,82,2.3,82,1.73,82
2.05,40,667,23750,2375,52000,1.65,40,670,23750,2169,52000,0.64,15,,82,0.37,15,,82,2.34,82,1.76,82
2.1,40,660,24000,2066,52000,1.55,40,734,24000,1844,52000,0.44,15.5,,82,0.54,15.5,,82,2.5,82,1.86,82
2.2,40,660,24500,1188,53000,1.7,40,715,24500,976,53000,0.41,15.5,,84,0.61,15.5,,84,2.08,84,2.33,84
1.95,40,660,24500,1188,53000,1.85,40,715,24500,976,53000,0.58,15.5,,84,0.46,15.5,,84,2.15,84,2.31,84
1.9,40,831,24750,2139,54000,2,40,770,24750,1890,54000,0.42,16,,85,0.62,16,,85,2.77,84,1.83,84
2.3,39,827,24750,2022,54500,1.72,39,892,24750,2185,54500,0.59,15.5,,84,0.47,15.5,,84,2.46,84,2.14,84
1.92,39,1005,24750,1148,53500,2.15,39,1069,24750,1241,53500,0.6,15.5,,84,0.48,15.5,,84,2.48,84,2.22,84
2.32,39,1005,24750,1148,53500,2.05,39,1069,24750,1241,53500,0.57,15.5,,85,0.54,15.5,,85,1.18,86,3.85,86
2.42,39,1005,24750,1551,53500,1.97,39,1069,24750,1395,53500,0.61,15.5,,86,0.62,15.5,,86,1.38,86,3.29,86
2.42,39,1166,24500,1575,52500,1.97,39,1139,24500,1651,52500,0.61,15.5,,84,0.62,15.5,,84,1.46,84,3.43,84
2.15,40,1539,24500,1356,53000,2.25,40,1537,24500,1583,53000,0.64,15.5,,85,0.59,15.5,,85,1.95,84,3.12,84
2.36,39,1225,24750,1618,53000,2,39,1292,24750,1647,53000,0.78,15.5,,85,0.49,15.5,,85,1.5,86,3.77,86
1.22,38,578,24250,957,52500,1.17,38,571,24250,1179,52500,0.52,15.2,,84,0.33,15.2,,84,1.03,84,2.5,84
1.17,39,599,24500,1045,53000,1.27,39,657,24500,1206,53000,0.41,15.5,,85,0.41,15.5,,85,1.08,85,2.5,85
1.38,37.5,655,24500,1101,53000,1.13,37.5,676,24500,1134,53000,0.42,15.5,,85,0.44,15.5,,85,1.06,85,2.79,85
1.42,37.5,699,24000,1021,52500,1.22,37.5,644,24000,1226,52500,0.48,15.2,,84,0.4,15.2,,84,1.14,84,2.71,84
1.37,39,685,24250,1235,52000,1.2,39,603,24250,1188,52000,0.46,15.5,,84,0.44,15.5,,84,1.03,84,2.99,84
1.4,39,690,24250,1528,52000,1.25,39,644,24250,1318,52000,0.33,15.5,,83,0.5,15.5,,83,0.85,84,3.67,84
1.75,39,796,24750,1435,52500,1.15,39,714,24750,1503,52500,0.34,16,,84,0.47,16,,84,1.1,84,2.94,84
1.47,39,680,24500,1154,52000,1.42,39,723,24500,1397,52000,0.34,15.5,,82,0.49,15.5,,82,1.17,82,2.91,82
1.45,39,801,24500,1241,51500,1.57,39,736,24500,1414,51500,0.4,15.5,,81,0.43,15.5,,81,1.1,82,3.33,82
1.85,38,801,24250,1241,51500,1.32,38,736,24250,1414,51500,0.51,15,,81,0.38,15,,81,1.67,80,2.61,80
1.62,38,701,24500,1232,51500,1.57,38,803,24500,1342,51500,0.58,15,,81,0.35,15,,81,1.75,80,2.69,80
1.63,39,799,24500,1288,51500,1.7,39,773,24500,1336,51500,0.57,15,,81,0.34,15,,81,1.73,80,2.76,80
1.88,38,964,24000,1552,51500,1.47,38,853,24000,1455,51500,0.46,15,,80,0.45,15,,80,1.38,80,3.34,80
1.92,38,964,24000,1552,51500,1.5,38,853,24000,1455,51500,0.19,15.5,,81,0.82,15.5,,81,1.91,80,2.68,80
1.75,38,919,24000,1634,51000,1.82,38,925,24000,1429,51000,0.1,16,,80,1.15,16,,80,2.2,78,2.78,78
1.97,37,835,24000,1606,50500,1.63,37,906,24000,1356,50500,0.22,15.5,,79,0.81,15.5,,79,2.2,78,2.78,78
1.85,37,886,23500,1635,51000,1.63,37,874,23500,1625,51000,0.12,15.5,,79,1.1,15.5,,79,2.29,78,2.87,78
2.02,36,870,23000,1583,50500,1.67,36,885,23000,1483,50500,0.18,15,,78,1,15,,78,1.94,78,3.37,78
2.02,36,718,22750,1516,51500,1.67,36,757,22750,1623,51500,0.15,15,,79,1.11,15,,79,1.63,80,3.81,80
2.17,35,519,22000,1179,52500,1.65,35,505,22000,1092,52500,0.21,15,,81,0.93,15,,81,2.18,80,3.14,80
1.24,36,519,22000,1179,52500,1.2,36,505,22000,1092,52500,0.1,14.4,,81,0.87,14.4,,81,1.75,81,2.07,81
1.25,36.5,531,22000,1147,52500,1.25,36.5,561,22000,1269,52500,0.1,14.5,,80,0.86,14.5,,80,2.04,80,1.82,80
1.32,36.5,581,22000,1397,52500,1.4,36.5,571,22000,1415,52500,0.09,14.6,,80,0.96,14.6,,80,2.16,80,1.87,80
